Hours;Calls Presented;Calls Answered;Call Answered <= 45s;Call Answered (> 45s &<= 90s);Call Answered > 90s;Unanswered Calls;TMA;TME;% Answered;DATA_FORMATADA_1;DATA_FORMATADA_FINAL;HORA_FORMATADA;CLASSIFICAÇÃO_DIA;RESPONDIDAS_DN;RESPONDIDAS_DP;NS_DP;NS_DN;NÃO_RESPONDIDAS_DN;NÃO_RESPONDIDAS_DP;DATA_FORMATADA_2;MÊS;ANO;HORA_FORMATADA_2
2020-11-26 20:00:00;9;9;9;;;;00:05:13;00:00:00;100%;2020-11-26;26/11/2020;20:00:00;DIA NOMAL;9;9;100%;100%;0;0;26/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-26 19:00:00;29;29;28;1;;;00:04:45;00:00:03;100%;2020-11-26;26/11/2020;19:00:00;DIA NOMAL;28;29;100%;97%;1;0;26/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-26 18:00:00;70;63;28;11;24;7;00:05:41;00:01:31;90%;2020-11-26;26/11/2020;18:00:00;DIA NOMAL;28;39;56%;40%;42;31;26/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-26 17:00:00;50;50;40;8;2;;00:05:17;00:00:18;100%;2020-11-26;26/11/2020;17:00:00;DIA NOMAL;40;48;96%;80%;10;2;26/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-26 16:00:00;83;82;78;4;;1;00:06:30;00:00:06;99%;2020-11-26;26/11/2020;16:00:00;DIA NOMAL;78;82;99%;94%;5;1;26/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-26 15:00:00;90;88;49;12;27;2;00:05:20;00:00:50;98%;2020-11-26;26/11/2020;15:00:00;DIA NOMAL;49;61;68%;54%;41;29;26/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-26 14:00:00;97;97;97;;;;00:06:08;00:00:01;100%;2020-11-26;26/11/2020;14:00:00;DIA NOMAL;97;97;100%;100%;0;0;26/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-26 13:00:00;98;95;69;20;5;3;00:06:18;00:00:23;97%;2020-11-26;26/11/2020;13:00:00;DIA NOMAL;69;89;91%;70%;29;9;26/11/2020;(11)-nov/2020;2020;13:00:00
2020-11-26 12:00:00;116;109;51;33;25;7;00:06:36;00:00:53;94%;2020-11-26;26/11/2020;12:00:00;DIA NOMAL;51;84;72%;44%;65;32;26/11/2020;(11)-nov/2020;2020;12:00:00
2020-11-26 11:00:00;122;107;40;8;57;15;00:05:47;00:02:16;88%;2020-11-26;26/11/2020;11:00:00;DIA NOMAL;40;48;39%;33%;82;74;26/11/2020;(11)-nov/2020;2020;11:00:00
2020-11-26 10:00:00;67;65;48;7;10;2;00:06:08;00:00:27;97%;2020-11-26;26/11/2020;10:00:00;DIA NOMAL;48;55;82%;72%;19;12;26/11/2020;(11)-nov/2020;2020;10:00:00
2020-11-26 09:00:00;42;42;41;;;;00:05:44;00:00:00;100%;2020-11-26;26/11/2020;09:00:00;DIA NOMAL;41;41;98%;98%;1;1;26/11/2020;(11)-nov/2020;2020;09:00:00
2020-11-25 21:00:00;4;4;4;;;;00:06:19;00:00:00;100%;2020-11-25;25/11/2020;21:00:00;DIA NOMAL;4;4;100%;100%;0;0;25/11/2020;(11)-nov/2020;2020;21:00:00
2020-11-25 20:00:00;19;19;19;;;;00:04:53;00:00:00;100%;2020-11-25;25/11/2020;20:00:00;DIA NOMAL;19;19;100%;100%;0;0;25/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-25 19:00:00;31;31;30;1;;;00:05:01;00:00:03;100%;2020-11-25;25/11/2020;19:00:00;DIA NOMAL;30;31;100%;97%;1;0;25/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-25 18:00:00;69;63;14;3;46;6;00:04:57;00:02:13;91%;2020-11-25;25/11/2020;18:00:00;DIA NOMAL;14;17;25%;20%;55;52;25/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-25 17:00:00;75;72;34;11;27;3;00:06:06;00:01:14;96%;2020-11-25;25/11/2020;17:00:00;DIA NOMAL;34;45;60%;45%;41;30;25/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-25 16:00:00;86;81;29;14;38;5;00:05:33;00:01:19;94%;2020-11-25;25/11/2020;16:00:00;DIA NOMAL;29;43;50%;34%;57;43;25/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-25 15:00:00;84;83;67;9;6;1;00:05:50;00:00:18;99%;2020-11-25;25/11/2020;15:00:00;DIA NOMAL;67;76;90%;80%;17;8;25/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-25 14:00:00;91;90;72;10;7;1;00:05:33;00:00:18;99%;2020-11-25;25/11/2020;14:00:00;DIA NOMAL;72;82;90%;79%;19;9;25/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-25 13:00:00;93;91;65;9;6;2;00:05:15;00:00:19;98%;2020-11-25;25/11/2020;13:00:00;DIA NOMAL;65;74;80%;70%;28;19;25/11/2020;(11)-nov/2020;2020;13:00:00
2020-11-25 12:00:00;123;107;15;26;65;16;00:06:43;00:02:05;87%;2020-11-25;25/11/2020;12:00:00;DIA NOMAL;15;41;33%;12%;108;82;25/11/2020;(11)-nov/2020;2020;12:00:00
2020-11-25 11:00:00;87;83;57;15;10;4;00:05:53;00:00:32;95%;2020-11-25;25/11/2020;11:00:00;DIA NOMAL;57;72;83%;66%;30;15;25/11/2020;(11)-nov/2020;2020;11:00:00
2020-11-25 10:00:00;102;92;31;8;51;10;00:06:09;00:02:11;90%;2020-11-25;25/11/2020;10:00:00;DIA NOMAL;31;39;38%;30%;71;63;25/11/2020;(11)-nov/2020;2020;10:00:00
2020-11-25 09:00:00;34;34;33;;;;00:04:26;00:00:00;100%;2020-11-25;25/11/2020;09:00:00;DIA NOMAL;33;33;97%;97%;1;1;25/11/2020;(11)-nov/2020;2020;09:00:00
2020-11-24 21:00:00;10;10;10;;;;00:08:26;00:00:00;100%;2020-11-24;24/11/2020;21:00:00;DIA NOMAL;10;10;100%;100%;0;0;24/11/2020;(11)-nov/2020;2020;21:00:00
2020-11-24 20:00:00;21;21;21;;;;00:06:08;00:00:00;100%;2020-11-24;24/11/2020;20:00:00;DIA NOMAL;21;21;100%;100%;0;0;24/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-24 19:00:00;31;31;23;6;2;;00:06:15;00:00:23;100%;2020-11-24;24/11/2020;19:00:00;DIA NOMAL;23;29;94%;74%;8;2;24/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-24 18:00:00;46;46;37;5;4;;00:07:45;00:00:20;100%;2020-11-24;24/11/2020;18:00:00;DIA NOMAL;37;42;91%;80%;9;4;24/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-24 17:00:00;80;72;24;11;36;8;00:05:53;00:02:06;90%;2020-11-24;24/11/2020;17:00:00;DIA NOMAL;24;35;44%;30%;56;45;24/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-24 16:00:00;110;105;27;20;57;5;00:07:05;00:01:54;96%;2020-11-24;24/11/2020;16:00:00;DIA NOMAL;27;47;43%;25%;83;63;24/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-24 15:00:00;91;89;55;18;16;2;00:05:18;00:00:37;98%;2020-11-24;24/11/2020;15:00:00;DIA NOMAL;55;73;80%;60%;36;18;24/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-24 14:00:00;95;88;28;9;50;7;00:06:29;00:02:07;93%;2020-11-24;24/11/2020;14:00:00;DIA NOMAL;28;37;39%;29%;67;58;24/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-24 13:00:00;105;95;28;10;55;10;00:06:04;00:02:29;91%;2020-11-24;24/11/2020;13:00:00;DIA NOMAL;28;38;36%;27%;77;67;24/11/2020;(11)-nov/2020;2020;13:00:00
2020-11-24 12:00:00;113;98;11;15;70;15;00:07:29;00:03:29;87%;2020-11-24;24/11/2020;12:00:00;DIA NOMAL;11;26;23%;10%;102;87;24/11/2020;(11)-nov/2020;2020;12:00:00
2020-11-24 11:00:00;133;117;;1;112;17;00:06:17;00:04:22;87%;2020-11-24;24/11/2020;11:00:00;DIA NOMAL;0;1;1%;0%;133;132;24/11/2020;(11)-nov/2020;2020;11:00:00
2020-11-24 10:00:00;101;94;30;4;60;7;00:06:03;00:02:56;93%;2020-11-24;24/11/2020;10:00:00;DIA NOMAL;30;34;34%;30%;71;67;24/11/2020;(11)-nov/2020;2020;10:00:00
2020-11-24 09:00:00;53;53;52;1;;;00:05:22;00:00:00;100%;2020-11-24;24/11/2020;09:00:00;DIA NOMAL;52;53;100%;98%;1;0;24/11/2020;(11)-nov/2020;2020;09:00:00
2020-11-23 21:00:00;9;9;9;;;;00:07:57;00:00:00;100%;2020-11-23;23/11/2020;21:00:00;DIA DE PICO;9;9;100%;100%;0;0;23/11/2020;(11)-nov/2020;2020;21:00:00
2020-11-23 20:00:00;16;16;16;;;;00:05:44;00:00:00;100%;2020-11-23;23/11/2020;20:00:00;DIA DE PICO;16;16;100%;100%;0;0;23/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-23 19:00:00;35;34;20;3;10;1;00:05:41;00:01:00;97%;2020-11-23;23/11/2020;19:00:00;DIA DE PICO;20;23;66%;57%;15;12;23/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-23 18:00:00;74;67;16;8;43;7;00:07:22;00:02:45;91%;2020-11-23;23/11/2020;18:00:00;DIA DE PICO;16;24;32%;22%;58;50;23/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-23 17:00:00;93;88;45;17;24;5;00:05:01;00:01:14;95%;2020-11-23;23/11/2020;17:00:00;DIA DE PICO;45;62;67%;48%;48;31;23/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-23 16:00:00;107;105;32;26;47;2;00:06:19;00:01:13;98%;2020-11-23;23/11/2020;16:00:00;DIA DE PICO;32;58;54%;30%;75;49;23/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-23 15:00:00;89;87;68;5;13;2;00:05:04;00:00:26;98%;2020-11-23;23/11/2020;15:00:00;DIA DE PICO;68;73;82%;76%;21;16;23/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-23 14:00:00;109;104;46;18;38;5;00:05:43;00:01:10;95%;2020-11-23;23/11/2020;14:00:00;DIA DE PICO;46;64;59%;42%;63;45;23/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-23 13:00:00;120;105;15;9;80;15;00:05:58;00:02:40;88%;2020-11-23;23/11/2020;13:00:00;DIA DE PICO;15;24;20%;13%;105;96;23/11/2020;(11)-nov/2020;2020;13:00:00
2020-11-23 12:00:00;109;95;14;10;68;14;00:07:16;00:02:21;87%;2020-11-23;23/11/2020;12:00:00;DIA DE PICO;14;24;22%;13%;95;85;23/11/2020;(11)-nov/2020;2020;12:00:00
2020-11-23 11:00:00;140;106;;;105;35;00:06:30;00:05:23;75%;2020-11-23;23/11/2020;11:00:00;DIA DE PICO;0;0;0%;0%;140;140;23/11/2020;(11)-nov/2020;2020;11:00:00
2020-11-23 10:00:00;116;97;7;3;85;19;00:06:03;00:04:43;84%;2020-11-23;23/11/2020;10:00:00;DIA DE PICO;7;10;9%;6%;109;106;23/11/2020;(11)-nov/2020;2020;10:00:00
2020-11-23 09:00:00;57;57;56;;1;;00:05:14;00:00:01;100%;2020-11-23;23/11/2020;09:00:00;DIA DE PICO;56;56;98%;98%;1;1;23/11/2020;(11)-nov/2020;2020;09:00:00
2020-11-23 08:00:00;1;1;1;;;;00:07:34;00:00:00;100%;2020-11-23;23/11/2020;08:00:00;DIA DE PICO;1;1;100%;100%;0;0;23/11/2020;(11)-nov/2020;2020;08:00:00
2020-11-20 21:00:00;1;1;1;;;;00:27:51;00:00:00;100%;2020-11-20;20/11/2020;21:00:00;DIA NOMAL;1;1;100%;100%;0;0;20/11/2020;(11)-nov/2020;2020;21:00:00
2020-11-20 20:00:00;14;14;14;;;;00:04:11;00:00:00;100%;2020-11-20;20/11/2020;20:00:00;DIA NOMAL;14;14;100%;100%;0;0;20/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-20 19:00:00;20;20;20;;;;00:04:06;00:00:00;100%;2020-11-20;20/11/2020;19:00:00;DIA NOMAL;20;20;100%;100%;0;0;20/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-20 18:00:00;42;42;42;;;;00:05:17;00:00:00;100%;2020-11-20;20/11/2020;18:00:00;DIA NOMAL;42;42;100%;100%;0;0;20/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-20 17:00:00;41;41;40;;;;00:04:52;00:00:00;100%;2020-11-20;20/11/2020;17:00:00;DIA NOMAL;40;40;98%;98%;1;1;20/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-20 16:00:00;46;46;46;;;;00:05:03;00:00:00;100%;2020-11-20;20/11/2020;16:00:00;DIA NOMAL;46;46;100%;100%;0;0;20/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-20 15:00:00;54;54;53;;;;00:05:09;00:00:00;100%;2020-11-20;20/11/2020;15:00:00;DIA NOMAL;53;53;98%;98%;1;1;20/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-20 14:00:00;49;49;47;;;;00:05:07;00:00:00;100%;2020-11-20;20/11/2020;14:00:00;DIA NOMAL;47;47;96%;96%;2;2;20/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-20 13:00:00;80;80;79;;;;00:05:34;00:00:01;100%;2020-11-20;20/11/2020;13:00:00;DIA NOMAL;79;79;99%;99%;1;1;20/11/2020;(11)-nov/2020;2020;13:00:00
2020-11-20 12:00:00;53;53;53;;;;00:05:44;00:00:00;100%;2020-11-20;20/11/2020;12:00:00;DIA NOMAL;53;53;100%;100%;0;0;20/11/2020;(11)-nov/2020;2020;12:00:00
2020-11-20 11:00:00;84;84;80;2;1;;00:05:49;00:00:04;100%;2020-11-20;20/11/2020;11:00:00;DIA NOMAL;80;82;98%;95%;4;2;20/11/2020;(11)-nov/2020;2020;11:00:00
2020-11-20 10:00:00;81;80;56;10;14;1;00:06:51;00:00:38;99%;2020-11-20;20/11/2020;10:00:00;DIA NOMAL;56;66;81%;69%;25;15;20/11/2020;(11)-nov/2020;2020;10:00:00
2020-11-20 09:00:00;36;36;35;1;;;00:04:59;00:00:00;100%;2020-11-20;20/11/2020;09:00:00;DIA NOMAL;35;36;100%;97%;1;0;20/11/2020;(11)-nov/2020;2020;09:00:00
2020-11-20 08:00:00;1;1;1;;;;00:16:23;00:00:00;100%;2020-11-20;20/11/2020;08:00:00;DIA NOMAL;1;1;100%;100%;0;0;20/11/2020;(11)-nov/2020;2020;08:00:00
2020-11-19 21:00:00;4;4;4;;;;00:09:17;00:00:00;100%;2020-11-19;19/11/2020;21:00:00;DIA NOMAL;4;4;100%;100%;0;0;19/11/2020;(11)-nov/2020;2020;21:00:00
2020-11-19 20:00:00;15;15;15;;;;00:05:11;00:00:00;100%;2020-11-19;19/11/2020;20:00:00;DIA NOMAL;15;15;100%;100%;0;0;19/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-19 19:00:00;26;26;24;;;;00:05:06;00:00:00;100%;2020-11-19;19/11/2020;19:00:00;DIA NOMAL;24;24;92%;92%;2;2;19/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-19 18:00:00;55;54;37;2;13;1;00:07:21;00:00:47;98%;2020-11-19;19/11/2020;18:00:00;DIA NOMAL;37;39;71%;67%;18;16;19/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-19 17:00:00;69;68;56;3;7;1;00:05:43;00:00:23;99%;2020-11-19;19/11/2020;17:00:00;DIA NOMAL;56;59;86%;81%;13;10;19/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-19 16:00:00;92;91;76;7;6;1;00:06:43;00:00:16;99%;2020-11-19;19/11/2020;16:00:00;DIA NOMAL;76;83;90%;83%;16;9;19/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-19 15:00:00;100;100;96;2;;;00:05:39;00:00:05;100%;2020-11-19;19/11/2020;15:00:00;DIA NOMAL;96;98;98%;96%;4;2;19/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-19 14:00:00;94;92;52;1;39;2;00:05:37;00:01:24;98%;2020-11-19;19/11/2020;14:00:00;DIA NOMAL;52;53;56%;55%;42;41;19/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-19 13:00:00;117;114;84;22;7;3;00:05:36;00:00:23;97%;2020-11-19;19/11/2020;13:00:00;DIA NOMAL;84;106;91%;72%;33;11;19/11/2020;(11)-nov/2020;2020;13:00:00
2020-11-19 12:00:00;84;79;48;12;18;5;00:07:20;00:00:54;94%;2020-11-19;19/11/2020;12:00:00;DIA NOMAL;48;60;71%;57%;36;24;19/11/2020;(11)-nov/2020;2020;12:00:00
2020-11-19 11:00:00;133;121;14;9;87;14;00:07:14;00:04:14;90%;2020-11-19;19/11/2020;11:00:00;DIA NOMAL;14;23;17%;11%;119;110;19/11/2020;(11)-nov/2020;2020;11:00:00
2020-11-19 10:00:00;75;73;57;5;9;2;00:05:04;00:00:28;97%;2020-11-19;19/11/2020;10:00:00;DIA NOMAL;57;62;83%;76%;18;13;19/11/2020;(11)-nov/2020;2020;10:00:00
2020-11-19 09:00:00;50;50;50;;;;00:05:16;00:00:00;100%;2020-11-19;19/11/2020;09:00:00;DIA NOMAL;50;50;100%;100%;0;0;19/11/2020;(11)-nov/2020;2020;09:00:00
2020-11-18 21:00:00;5;5;5;;;;00:06:26;00:00:00;100%;2020-11-18;18/11/2020;21:00:00;DIA NOMAL;5;5;100%;100%;0;0;18/11/2020;(11)-nov/2020;2020;21:00:00
2020-11-18 20:00:00;21;21;20;;;;00:04:25;00:00:00;100%;2020-11-18;18/11/2020;20:00:00;DIA NOMAL;20;20;95%;95%;1;1;18/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-18 19:00:00;24;24;24;;;;00:05:57;00:00:00;100%;2020-11-18;18/11/2020;19:00:00;DIA NOMAL;24;24;100%;100%;0;0;18/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-18 18:00:00;57;55;54;1;;2;00:05:19;00:00:06;97%;2020-11-18;18/11/2020;18:00:00;DIA NOMAL;54;55;96%;95%;3;2;18/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-18 17:00:00;82;80;69;8;3;2;00:05:02;00:00:13;98%;2020-11-18;18/11/2020;17:00:00;DIA NOMAL;69;77;94%;84%;13;5;18/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-18 16:00:00;89;87;67;12;8;2;00:05:16;00:00:22;98%;2020-11-18;18/11/2020;16:00:00;DIA NOMAL;67;79;89%;75%;22;10;18/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-18 15:00:00;87;85;80;5;;2;00:06:02;00:00:06;98%;2020-11-18;18/11/2020;15:00:00;DIA NOMAL;80;85;98%;92%;7;2;18/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-18 14:00:00;92;88;62;12;14;4;00:05:52;00:00:32;96%;2020-11-18;18/11/2020;14:00:00;DIA NOMAL;62;74;80%;67%;30;18;18/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-18 13:00:00;79;74;41;9;23;6;00:06:30;00:00:55;93%;2020-11-18;18/11/2020;13:00:00;DIA NOMAL;41;50;63%;52%;38;29;18/11/2020;(11)-nov/2020;2020;13:00:00
2020-11-18 12:00:00;115;105;26;6;70;10;00:05:50;00:02:14;91%;2020-11-18;18/11/2020;12:00:00;DIA NOMAL;26;32;28%;23%;89;83;18/11/2020;(11)-nov/2020;2020;12:00:00
2020-11-18 11:00:00;112;104;6;14;81;8;00:06:45;00:02:19;93%;2020-11-18;18/11/2020;11:00:00;DIA NOMAL;6;20;18%;5%;106;92;18/11/2020;(11)-nov/2020;2020;11:00:00
2020-11-18 10:00:00;103;86;7;2;75;17;00:06:26;00:03:31;84%;2020-11-18;18/11/2020;10:00:00;DIA NOMAL;7;9;9%;7%;96;94;18/11/2020;(11)-nov/2020;2020;10:00:00
2020-11-18 09:00:00;59;59;57;2;;;00:06:23;00:00:04;100%;2020-11-18;18/11/2020;09:00:00;DIA NOMAL;57;59;100%;97%;2;0;18/11/2020;(11)-nov/2020;2020;09:00:00
2020-11-17 21:00:00;5;5;5;;;;00:08:51;00:00:00;100%;2020-11-17;17/11/2020;21:00:00;DIA NOMAL;5;5;100%;100%;0;0;17/11/2020;(11)-nov/2020;2020;21:00:00
2020-11-17 20:00:00;19;19;19;;;;00:04:44;00:00:00;100%;2020-11-17;17/11/2020;20:00:00;DIA NOMAL;19;19;100%;100%;0;0;17/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-17 19:00:00;32;32;28;1;2;;00:06:12;00:00:15;100%;2020-11-17;17/11/2020;19:00:00;DIA NOMAL;28;29;91%;88%;4;3;17/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-17 18:00:00;71;68;40;16;12;3;00:06:00;00:00:44;96%;2020-11-17;17/11/2020;18:00:00;DIA NOMAL;40;56;79%;56%;31;15;17/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-17 17:00:00;90;80;45;6;28;11;00:05:53;00:01:17;88%;2020-11-17;17/11/2020;17:00:00;DIA NOMAL;45;51;57%;50%;45;39;17/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-17 16:00:00;100;100;91;5;4;;00:05:36;00:00:11;100%;2020-11-17;17/11/2020;16:00:00;DIA NOMAL;91;96;96%;91%;9;4;17/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-17 15:00:00;91;88;66;11;10;3;00:04:54;00:00:27;97%;2020-11-17;17/11/2020;15:00:00;DIA NOMAL;66;77;85%;73%;25;14;17/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-17 14:00:00;79;79;74;5;;;00:05:12;00:00:05;100%;2020-11-17;17/11/2020;14:00:00;DIA NOMAL;74;79;100%;94%;5;0;17/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-17 13:00:00;98;94;50;18;25;4;00:06:27;00:00:51;96%;2020-11-17;17/11/2020;13:00:00;DIA NOMAL;50;68;69%;51%;48;30;17/11/2020;(11)-nov/2020;2020;13:00:00
2020-11-17 12:00:00;163;143;17;26;99;20;00:05:53;00:02:33;88%;2020-11-17;17/11/2020;12:00:00;DIA NOMAL;17;43;26%;10%;146;120;17/11/2020;(11)-nov/2020;2020;12:00:00
2020-11-17 11:00:00;126;109;17;11;78;17;00:06:46;00:02:24;87%;2020-11-17;17/11/2020;11:00:00;DIA NOMAL;17;28;22%;13%;109;98;17/11/2020;(11)-nov/2020;2020;11:00:00
2020-11-17 10:00:00;117;111;51;24;33;6;00:05:06;00:01:01;95%;2020-11-17;17/11/2020;10:00:00;DIA NOMAL;51;75;64%;44%;66;42;17/11/2020;(11)-nov/2020;2020;10:00:00
2020-11-17 09:00:00;50;50;50;;;;00:05:28;00:00:01;100%;2020-11-17;17/11/2020;09:00:00;DIA NOMAL;50;50;100%;100%;0;0;17/11/2020;(11)-nov/2020;2020;09:00:00
2020-11-16 21:00:00;4;4;4;;;;00:04:55;00:00:00;100%;2020-11-16;16/11/2020;21:00:00;DIA DE PICO;4;4;100%;100%;0;0;16/11/2020;(11)-nov/2020;2020;21:00:00
2020-11-16 20:00:00;16;16;16;;;;00:05:38;00:00:00;100%;2020-11-16;16/11/2020;20:00:00;DIA DE PICO;16;16;100%;100%;0;0;16/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-16 19:00:00;30;30;29;1;;;00:05:42;00:00:03;100%;2020-11-16;16/11/2020;19:00:00;DIA DE PICO;29;30;100%;97%;1;0;16/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-16 18:00:00;59;59;54;4;1;;00:04:50;00:00:08;100%;2020-11-16;16/11/2020;18:00:00;DIA DE PICO;54;58;98%;92%;5;1;16/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-16 17:00:00;76;76;68;8;;;00:04:56;00:00:10;100%;2020-11-16;16/11/2020;17:00:00;DIA DE PICO;68;76;100%;89%;8;0;16/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-16 16:00:00;94;93;59;12;22;1;00:05:51;00:00:40;99%;2020-11-16;16/11/2020;16:00:00;DIA DE PICO;59;71;76%;63%;35;23;16/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-16 15:00:00;86;85;64;11;10;1;00:06:13;00:00:25;99%;2020-11-16;16/11/2020;15:00:00;DIA DE PICO;64;75;87%;74%;22;11;16/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-16 14:00:00;98;93;47;15;29;5;00:06:15;00:01:00;95%;2020-11-16;16/11/2020;14:00:00;DIA DE PICO;47;62;63%;48%;51;36;16/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-16 13:00:00;110;103;53;17;30;7;00:05:42;00:00:52;94%;2020-11-16;16/11/2020;13:00:00;DIA DE PICO;53;70;64%;48%;57;40;16/11/2020;(11)-nov/2020;2020;13:00:00
2020-11-16 12:00:00;131;112;8;3;100;19;00:06:31;00:03:01;86%;2020-11-16;16/11/2020;12:00:00;DIA DE PICO;8;11;8%;6%;123;120;16/11/2020;(11)-nov/2020;2020;12:00:00
2020-11-16 11:00:00;118;96;8;7;79;22;00:07:06;00:03:04;81%;2020-11-16;16/11/2020;11:00:00;DIA DE PICO;8;15;13%;7%;110;103;16/11/2020;(11)-nov/2020;2020;11:00:00
2020-11-16 10:00:00;80;73;26;7;38;7;00:06:17;00:01:38;91%;2020-11-16;16/11/2020;10:00:00;DIA DE PICO;26;33;41%;33%;54;47;16/11/2020;(11)-nov/2020;2020;10:00:00
2020-11-16 09:00:00;54;54;54;;;;00:05:07;00:00:00;100%;2020-11-16;16/11/2020;09:00:00;DIA DE PICO;54;54;100%;100%;0;0;16/11/2020;(11)-nov/2020;2020;09:00:00
2020-11-13 21:00:00;2;2;2;;;;00:07:43;00:00:00;100%;2020-11-13;13/11/2020;21:00:00;DIA NOMAL;2;2;100%;100%;0;0;13/11/2020;(11)-nov/2020;2020;21:00:00
2020-11-13 20:00:00;15;15;15;;;;00:07:09;00:00:00;100%;2020-11-13;13/11/2020;20:00:00;DIA NOMAL;15;15;100%;100%;0;0;13/11/2020;(11)-nov/2020;2020;20:00:00
2020-11-13 19:00:00;21;21;21;;;;00:05:31;00:00:00;100%;2020-11-13;13/11/2020;19:00:00;DIA NOMAL;21;21;100%;100%;0;0;13/11/2020;(11)-nov/2020;2020;19:00:00
2020-11-13 18:00:00;41;39;32;6;1;2;00:05:45;00:00:16;95%;2020-11-13;13/11/2020;18:00:00;DIA NOMAL;32;38;93%;78%;9;3;13/11/2020;(11)-nov/2020;2020;18:00:00
2020-11-13 17:00:00;62;59;40;8;10;3;00:06:08;00:00:35;95%;2020-11-13;13/11/2020;17:00:00;DIA NOMAL;40;48;77%;65%;22;14;13/11/2020;(11)-nov/2020;2020;17:00:00
2020-11-13 16:00:00;62;62;60;2;;;00:05:12;00:00:05;100%;2020-11-13;13/11/2020;16:00:00;DIA NOMAL;60;62;100%;97%;2;0;13/11/2020;(11)-nov/2020;2020;16:00:00
2020-11-13 15:00:00;85;84;70;2;11;1;00:06:33;00:00:23;99%;2020-11-13;13/11/2020;15:00:00;DIA NOMAL;70;72;85%;82%;15;13;13/11/2020;(11)-nov/2020;2020;15:00:00
2020-11-13 14:00:00;76;76;72;3;;;00:06:15;00:00:02;100%;2020-11-13;13/11/2020;14:00:00;DIA NOMAL;72;75;99%;95%;4;1;13/11/2020;(11)-nov/2020;2020;14:00:00
2020-11-13 13:00:00;84;84;82;2;;;00:06:27;00:00:03;100%;2020-11-13;13/11/2020;13:00:00;DIA NOMAL;82;84;100%;98%;2;0;13/11/2020;(11)-nov/2020;2020;13:00:00
